Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,ISSN,Favorites,Rating,Physical Location,Status,Status Incompleted Reason,Status Hidden,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Not Owned Reason,Quantity,Condition,Recommended By,Date Added,User Supplied ID,User Supplied Descriptor,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Previously Owned,Up Next,Position,Uploaded Image URL,Activities
22/11/63,,,,,Stephen King,"King, Stephen",,,,,,DEBOLSILLO,,,,,,,Assassination,"Jake Epping, el protagonista de esta historia, es un profesor de inglés a quien le gusta ganarse un sueldo extra con clases nocturnas para adultos. Un día, recibe un ensayo de uno de sus alumnos, Harry Dunning, en el cual explica, con faltas incluidas, cómo presenció el asesinato de toda su familia por parte de su padre cincuenta años atrás. Jake, conmocionado, empieza a establecer un vínculo emocional con Harry, que se convierte en su amigo y confidente, y es que, como pronto descubrimos, el protagonista es demasiado buena persona. Por ese mismo motivo, cuando Al, el dueño de un restaurante local y amigo suyo también, le confiesa que un cáncer está a punto de matarlo y que lo necesita para cumplir una misión que le obsesiona desde que descubrió una misteriosa puerta en su almacén, Jake no puede negarse. Pero no sabe dónde se está metiendo, ya que dicha puerta lleva a 1958, cinco años antes de la muerte del presidente John F. Kennedy, cuyo asesinato Al llevaba años intentando impedir hasta que la enfermedad le paró los pies. Y así, con la esperanza de cambiar el futuro modificando el pasado, movido sobre todo por la posibilidad de salvar a la familia de su amigo Harry, Jake atraviesa el portal y abandona el mundo moderno, sustituyéndolo por el de JFK, Elvis y una América en pleno esplendor, llena de grandes coches, estrellas de cine, cigarros y buena música. [Resumen extraído de www.llegirencasdincendi.es].",,,,,,,,,,,858,,,,,,español,,,,,,9788490321287,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/19 11:39:12.036172032,,,,,,,,GzEClQEACAAJ,,0,0,0,,,
Apocalipsis,,,,,Stephen King,"King, Stephen",,,,,,DEBOLSILLO,,,,,,,Literary Collections,"Esta narración cuenta cómo un virus gripal, creado artíficíalmente como posible arma bacteriológica, se extiende por Estados Unidos y provoca la muerte de millones de personas. Los supervivientes tienen sueños comunes, en los que aparece una anciana y un hombre joven. La mujer anciana los incita a viajar a Nebraska para combatir a Randall Flagg, un abominable personaje que encarna las fuerzas del mal y posee un arsenal nuclear.",,,,,,,,,,,1584,,,,,,español,,,,,,9788497599412,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/19 11:39:55.465497970,,,,,,,,oaSqSQAACAAJ,,0,0,0,,,
Apostillas a El nombre de la rosa,,,,,Umberto Eco,"Eco, Umberto",,,,,,Círculo de Lectores,,,,,,,,,,,,,,,,,,,90,,,,,,español,,,,,,9788422664468,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/21 12:24:04.349413990,,,,,,,,eSY1PQAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/584DE59B-7F1C-4146-B70F-4325C775F845,
Baudolino,,,,,Umberto Eco,"Eco, Umberto",,,,,,Lumen,,,,,,,Fiction,"It is April 1204, and Constantinople, the capital of the Byzantine Empire, is being sacked and burned by the knights of the Fourth Crusade. With dazzling digressions, outrageous tricks, and vicarious reflections on the postmodern age, this is Eco the storyteller at his brilliant best.",,,,,,,,,,,531,,,,,,español,,,,,,9788426413093,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/22 19:34:17.428732037,,,,,,,,bzyxbwAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/8361951-L.jpg,
Bellas durmientes,,,,,"Stephen King,Carlos Milla Soler,Owen King","King, Stephen",,,,,,Plaza & Janés,,,,,,,Fiction,"En esta espectacular colaboración entre padre e hijo, Stephen King y Owen King nos ofrecen la historia más arriesgada de cuantas han contado hasta ahora: ¿qué pasaría si las mujeres abandonaran este mundo?En un futuro tan real y cercano que podría ser hoy, cuando las mujeres se duermen, brota de su cuerpo una especie de capullo que las aísla del exterior. Si las despiertan, las molestan o tocan el capullo que las envuelve, reaccionan con una violencia extrema. Y durante el sueño se evaden a otro mundo. Los hombres, por su parte, quedan abandonados a sus instintos primarios.La misteriosa Evie, sin embargo, es inmune a esta bendición o castigo del trastorno del sueño. ¿Se trata de una anomalía médica que hay que estudiar? O ¿es un demonio al que hay que liquidar?Una fábula del siglo XXI sobre la posibilidad de un mundo exclusivamente femenino más pacífico y más justo que resulta especialmente relevante hoy en día.En los blogs...±Lo que destaca en esta versión particular es su brillantez. En un futuro tan real y cercano que podría ser hoy, y con una fantasía espectacular, que en todo momento se apoya en la lógica y en la reflexión, los autores convierten la idea de que las mujeres abandonen el mundo para crear otro en un cuento conmovedor, en una aventura emocionante a veces violenta y a veces tierna.U+00bbBlog Todo literatura±La historia en definitiva es una parábola sobre la posibilidad de un mundo exclusivamente femenino, más pacífico y más justo.U+00bbBlog Literatura noticias±Los autores convierten la idea de que las mujeres abandonen el mundo para crear otro en un cuento conmovedor, en una aventura emocionante a veces violenta y a veces tierna.",,,,,,,,,,,765,,,,,,español,,,,,,9788401020414,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/19 11:31:28.764884948,,,,,,,,k2pctAEACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/8133524-L.jpg,
Bill Hodges 1. Mr. Mercedes,,,,,Stephen King,"King, Stephen",,,,,,DEBOLSILLO,,,,,,,horror,,,,,,,,,,,,496,,,,,,español,,,,,,9788490627662,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/19 11:41:31.952319025,,,,,,,,5cdTjgEACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/8955814-L.jpg,
Blaze,,,,,"Richard Bachman,Stephen King","Bachman, Richard",,,,,,Plaza Janés,,,,,,,Juvenile Nonfiction,"Firmado por Richard Bachman, el pseudónimo que utiliza King para publicar ciertos libros que se apartan un poco de su línea habitual, esta es la historia conmovedora y dramática de un ser desgraciado que no pudo sobrevivir más que delinquiendo. Blaze compensa su retraso mental provocado por una paliza que le propinó su padre, con una anatomía gigantesca. Tras su paso por un orfanato, se asocia con un criminal con quien planifica el secuestro de un recién nacido que tendrá un final trágico. Y, aunque su compañero muere asesinado, Blaze le seguirá hablando como si todavía existiera.",,,,,,,,,,,329,,,,,,español,,,,,,9788401336911,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/19 11:31:03.745615005,,,,,,,,40xMPgAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/12804579-L.jpg,
"Buick 8, un coche perverso",,,,,Stephen King,"King, Stephen",,,,,,RBA,,,,,,,Pennsylvania State Police,,,,,,,,,,,,379,,,,,,español,,,,,,9788447331604,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/19 11:29:59.089609026,,,,,,,,0dgKSQAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/10160784-L.jpg,
Canción de Susannah,,La torre oscura VI,,,Stephen Edwin King,"King, Stephen Edwin",,,,,,Random House Mondadori,,,,,,,,,,,,,,,,,,,474,,,,,,español,,,,,,9788467253511,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/19 11:37:09.518453955,,,,,,,,BT3RoAEACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/032C6DA8-03A0-4889-B913-BB3AA0582C06,
Carretera Maldita,,,,,Stephen King,"King, Stephen",,,,,,Nuevas Ediciones de Bolsillo,,,,,,,,,,,,,,,,,,,368,,,,,,español,,,,,,9788484500490,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/19 11:21:21.882423043,,,,,,,,hWvbAQAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/B07E659E-E2E6-4121-AD6C-AB524F12F1BB,
Casa negra,,,,,"PETER STEPHEN/STRAUB KING,Peter Straub,Stephen King","KING, PETER STEPHEN/STRAUB",,,,,,DEBOLSILLO,,,,,,,Fiction,Una obra maestra de la mano de dos genios de la literatura de terror.,,,,,,,,,,,736,,,,,,español,,,,,,9788497592215,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/22 19:55:28.701784968,,,,,,,,tnppQgAACAAJ,,0,0,0,,,
Colorado Kid,,,,,Stephen King,"King, Stephen",,,,,,DEBOLSILLO,,,,,,,Fiction,"«Colorado Kid tiene las virtudes de las viejas historias de suspense. Aquí es donde empecé, y estoy encantado de volver.» Stephen King En una isla de las costas de Maine, un hombre es encontrado muerto. No hay identificación de su cuerpo. Solo el esforzado trabajo de un par de periodistas locales y de un graduado en medicina forense logra descubrir algunas pistas para, después de un año, saber quién es el muerto. Pero es aquí donde comienza el misterio. Porque cuanto más descubren del hombre y de las extrañas circunstancias de su muerte, menos comprenden. ¿Se trata de un crimen imposible? ¿O algo aún más extraño...? Con ecos de El halcón maltés de Dashiell Hammet y de la obra de Graham Greene, Stephen King presenta un relato sorprendente y conmovedor, cuyo tema es nada menos que la naturaleza del propio misterio.",,,,,,,,,,,176,,,,,,español,,,,,,9788497938617,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/19 11:17:55.994197964,,,,,,,,Q2I_PgAACAAJ,,0,0,0,,,
Doctor Sueño,,,,,Stephen King,"King, Stephen",,,,,,Círculo de Lectores,,,,,,,,,,,,,,,,,,,595,,,,,,español,,,,,,9788467261769,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/19 11:12:50.292585968,,,,,,,,Qs8vrgEACAAJ,,0,0,0,,,
Dolores Claiborne,,,,,Stephen King,"King, Stephen",,,,,,DEBOLS!LLO,,,,,,,Fiction,"Una novela íntima y espeluznante, repleta de horrores que, a pesar de todo, forman parte de nuestro mundo.  Durante treinta años, los habitantes de Little Tall Island han esperado averiguar qué pasó durante el extraño día -el día del eclipse total- en que murió el marido de Dolores Claiborne. Ahora la policía quiere averiguar qué pasó ayer, cuando la rica mujer para la que Dolores hacía las tareas domésticas, una mujer postrada en la cama, murió repentinamente. Sin otra opción más que hablar, Dolores presenta su conmovedora confesión. Revela los lazos extraños y terribles a que la han obligado sus secretos.  Revela las abominables consecuencias de un feroz amor maternal.  Revela la ira silenciosa que puede llenar de odio el corazón de una mujer. Solo Stephen King podría haber imaginado y escrito esta novela, y lo demuestra abriendo de par en par las intimidades más oscuras y los pecados más despreciables de los hombres y las mujeres de un enquistado pueblo de Maine, guiando al lector por la vida subterránea de un municipio de imagen impecable.  La crítica ha dicho...  «Una novela honesta y escalofriante.»  Chicago Tribune",,,,,,,,,,,272,,,,,,español,,,,,,9788490326237,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/19 11:20:51.224835991,,,,,,,,lkMifagCbmUC,,0,0,0,,,
El bosque sabe tu nombre / The Forest Knows Your Name,,,,,Alaitz Leceaga,"Leceaga, Alaitz",,,,,,PRH Grupo Editorial,,,,,,,Fiction,"Una novela de amores, celos y venganzas, que envuelve al lector con la fuerza de las grandes sagas familiares de la literatura.  Un secreto oculto en lo más profundo del bosque.Una mansión azotada por las olas.Dos hermanas enfrentadas.Un linaje de mujeres con un don extraordinario.  A finales de los años veinte del siglo pasado, Estrella y su hermana gemela, Alma, llevan una vida privilegiada como hijas de los marqueses de Zuloaga, propietarios de una casa solariega y una mina de hierro en un pequeño pueblo suspendido sobre el Cantábrico. Crecen rodeadas de fiestas y lujos, pero también marcadas por un poderoso misterio. Porque Estrella y Alma no son como las otras niñas: herederas de un extraño don que pasa de generación en generación entre las mujeres de su familia, viven a la sombra de una maldición según la cual una de las dos morirá antes de cumplir los quince años.Así arranca esta historia llena de magia y pasión, que nos lleva por medio mundo tras los pasos de su protagonista, una mujer inolvidable que no dudará en hacer todo lo necesario, sin miedo al peligro ni a las convenciones sociales, por defender su tierra y el legado que lleva escrito en la sangre.ENGLISH DESCRIPTION A novel of love, jealousy, and revenge, which involves the reader with the force of the great literary family sagas.   A secret hidden in the depths of the woods. A mansion battered by waves. Two opposing sisters. A lineage of women with an extraordinary gift.    At the end of the 1920s, Estrella and her twin sister, Alma, lead a privileged life as daughters of the Marquis of Zuloaga, owners of an ancestral manor and an iron mine in a small town suspended above the Cantabrian Sea. They grow up surrounded by parties and luxuries, but also marked by a mysterious power. Because Estrella and Alma are not like other girls: heirs of a strange gift that passes from generation to generation among the women in their family, they live in the shadow of a curse that says that one of the two will die before their fifteenth birthday. Thus begins this story full of magic and passion, which takes us halfway around the world following the path of its protagonist, an unforgettable woman who doesn’t hesitate to do whatever is necessary, without fear of danger or social conventions, to defend her land and the legacy written in her blood.",,,,,,,,,,,632,,,,,,español,,,,,,9788466662925,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/21 12:07:55.044546008,,,,,,,,MnCREAAAQBAJ,,0,0,0,,,
El instituto,,,,,Stephen King,"King, Stephen",,,,,,PLAZA & JANES,,,,,,,Fiction,"En mitad de la noche en un barrio tranquilo de Minneapolis raptan a Luke Ellis, de doce años, tras haber asesinado a sus padres. Una operación que dura menos de dos minutos. Luke se despierta en la siniestra institución conocida como El Instituto, en una habitación que se asemeja a la suya pero sin ventanas. En habitaciones parecidas hay otros niños: Kalisha, Nick, George, Iris y Avery Dixon, entre otros, que comparten capacidades especiales como telequinesia o telepatía. Todos ellos se alojan en la Mitad Delantera de la institución. Los mayores, en cambio, se encuentran en la Mitad Trasera. Como dice Kalisha: ""Allí entras pero no sales"".",,,,,,,,,,,624,,,,,,español,,,,,,9788401022357,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/19 11:30:44.077478051,,,,,,,,4xYsywEACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/10151062-L.jpg,
El médico,,,,,Noah Gordon,"Gordon, Noah",,,,,,Círculo de Lectores,,,,,,,,,,,,,,,,,,,684,,,,,,español,,,,,,9788422626862,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/21 12:08:53.357862949,,,,,,,,Ke0nAAAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/7421208-L.jpg,
El Nombre de la Rosa,,,,,Umberto Eco,"Eco, Umberto",,,,,,"Circulo de Lectores, S.A.",,,,,,,Fiction,,,,,,,,,,,,627,,,,,,español,,,,,,9788422664451,,0,0.500000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/21 12:17:42.063817024,,,,,,,,38nRPgAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/1F42286D-A9AB-4853-AB04-00D019CCD3E1,
El Pasillo de la Muerte,,(El Pasillo de la muerte),,,Stephen King,"King, Stephen",,,,,,"Plaza & Janes Editories, S.A.",,,,,,,Fiction,,,,,,,,,,,,379,,,,,,español,,,,,,9788401327025,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/19 11:32:19.663956999,,,,,,,,KajIKAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/DF7F7B13-1728-47AB-B13A-093D625D5853,
El péndulo de Foucault,,,,,Umberto Eco,"Eco, Umberto",,,,,,Lumen,,,,,,,Fiction,"""En un primer momento dicha relación se mantiene estrictamente profesional, pero poco apoco van estrechándose los lazos. Editores y autores inventan juntos, por puro juego, un complejo «plan», urdido supuestamente por los templarios siete siglos atrás. Pero alguien toma demasiado en serio el juego, y todos ellos se verán inmersos en una inquietante pesadilla."" -- description provided by publisher.",,,,,,,,,,,585,,,,,,español,,,,,,9788426411884,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/21 12:29:02.958246946,,,,,,,,ubJ5AAAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/6713069-L.jpg,
El pistolero,,La Torre Oscura I,,,Stephen King,"King, Stephen",,,,,,PLAZA & JANES,,,,,,,Literary Collections,"Roland de Gilead, uno de los héroes más enigmáticos del autor, debe perseguir al Hombre Negro por el desierto para que le revele los secretos de la Torre Oscura, un edificio mítico que se encuentra en el nexo de todos los universos. Tras correr innumerables peligros, ""el pistolero"" comienza a formar el equipo con el que viajará por distintos mundos.",,,,,,,,,,,304,,,,,,español,,,,,,9788401336355,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/19 11:13:26.027156949,,,,,,,,rq85NAAACAAJ,,0,0,0,,,
El pistolero,,La torre oscura I,,,Stephen King,"King, Stephen",,,,,,Círculo de Lectores,,,,,,,,,,,,,,,,,,,294,,,,,,español,,,,,,9788467253467,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/19 11:33:25.042492985,,,,,,,,Cu8TmQEACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/05E18BA0-7BC9-462B-81AE-ADC4DD897F0D,
El resplandor,,,,,Stephen King,"King, Stephen",,,,,,DEBOLSILLO,,,,,,,Literary Collections,"'REDRUM'. Ésa es la palabra que Danny había visto en el espejo. Y aunque no sabía leer, entendió que era un mensaje de horror. Danny tenía cinco años. Y a esa edad pocos niños saben que los espejos invierten las imágenes y, menos aún, saben diferenciar entre realidad y fantasía. Pero Danny tenía pruebas de que sus fantasías relacionadas con el resplandor del espejo acabarían cumpliéndose: 'REDRUM'... 'MURDER', asesinato. Pero su padre necesitaba aquel trabajo en el hotel. Danny sabía que su madre pensaba en el divorcio y que su padre se obsesionaba con algo muy malo, tan malo como la muerte y el suicidio. Sí, su padre necesitaba aceptar la propuesta de cuidar de aquel hotel de lujo de más de cien habitaciones, aislado por la nieve durante seis meses. Hasta el deshielo iban a estar solos...",,,,,,,,,,,656,,,,,,español,,,,,,9788497593809,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/19 11:41:49.190915942,,,,,,,,-vc8AAAACAAJ,,0,0,0,,,
El Resplandor,,,,,Stephen King,"King, Stephen",,,,,,"Plaza & Janes Editories, S.A.",,,,,,,Fiction,"Terrible events occur at an isolated hotel in the off-season, when a small boy with psychic powers struggles to defend against the evil that is driving his father insane. Terribles eventos ocurren en un hotel aislado durante la temporada baja, cuando un nino pequeno, con poderes psiquicos lucha por defenderse de la maldad que esta enloqueciendo a su padre.",,,,,,,,,,,512,,,,,,español,,,,,,9788401499852,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/19 11:22:41.338250041,,,,,,,,D4WCPwAACAAJ,,0,0,0,,,
El umbral de la noche,,,,,Stephen King,"King, Stephen",,,,,,Plaza & Janés,,1996/06/06,1996,,,,Fiction,"El gran gusano hediondo se ha enseñoreado de la aldea abandonada y no permitirá que nadie acabe con sus misas negras. La máquina planchadora ha probado la sangre de una virgen y quiere más, mucho más, y su macabro deseo no se detendrá ante nada. Los amplios maizales imponen a los chicos sus sanguinarios ritos... El umbral de la noche nos transporta a un mundo de terrores imposibles pero que est#225n ah#237: a la vuelta de la esquina, en un maizal, en un pueblo abandonado, en una lavander#237a, debajo de la cama o tras la puerta de ese armario que ni siquiera rechina...",,,,,,,,,,,416,,,,,,español,,,,,,9788401499869,,0,0.000000,Estantería 2.3,Unread,,0,,,,,,,,0,,,,,2025/09/26 11:37:46.146064043,,,,,,,,H61_SwAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/2269265-L.jpg,
